id,name,score,publisher,developer,follow,topic,review,install
66848,Stickman jailbreak 5,,Starodymov games,,78,,
66853,涂多推箱子,9.7,Raymond_Lx,,590,1,11
66854,北京赛车-极限刺激,,Wen Gup,,13,,2
66861,Falling Ballz,,Ketchapp,,92,,2
66865,Parrot Rescue,,EscapeGamesDaily,,1,,
66869,次元领域战争,10,Lcc,,,9,91
66871,果宝特攻,3.7,jing li,,90,1,7
66875,全民挂西游-热门放置西游梦幻策略手游,,Excellent Card Game,,7,,1
66879,Piano Tiles 2018,,SLOTS GAMES,,29,,1
66880,点点钢琴 - Piano White Little,,Joy Journey,,299,,1
66881,悟空来战：塔防手游-策略塔防游戏大全,,mengzhu gui,,19,,3
66883,天御乾坤-动作3D世界武侠修仙手游,,Qiang Zhang,,21,,1
66886,弗雷迪跳跃熊 - 可爱的霍皮野兽疯狂,,Terry Walker,,2,,
66888,BoomMan2.0,,池先森,,4,,1
66889,Transform RoboKong 2017 : Chained Monster,,"Tap2Play, LLC (Ticker: TAPM)",,11,,
66891,棋,,Chess Prince,,7093,,3
66892,我本沉默 - 最新武侠挂机游戏,,Shan Lu,,28,,
66894,"Redemption Cemetery: At Death's Door Hidden (Full)",,"Big Fish Games, Inc",,2,,
66896,Woodblox Puzzle - Wood Block Wooden Puzzle Game,,Minicades Mobile,,188,,1
66897,Luscious Candy Match 3,,honghongeagle,,1,,
66898,Super Gal Hero 2017,,TapSim Game Studio,,5,,
66899,いぬなで,,"Adseed, inc.",,3,,
66901,The Green Warrior Ninja - Stop Evil Dead Land,,sucar mobis,,8,,
66902,Supercar Robot,,Naxeex Corp,,476,,
66903,???? ????,,"BlackRoom Co,.Ltd",,9,,
66904,?? ???? : ????? ??,,Enfeel Inc.,,11,,
66906,Stack Jump Tower,,e-jump gamestudio,,297,,
66907,Hexit! Puzzle,,Tap GO Games,,4,,
66908,"Let's Play Football Socccer HD",,MobiloGames,,2,,1
66909,赛车 快速赛车: Fast Car Racing,,MobiloGames,,15,,1
66910,Can Strike Challenge - 2016,,MOBULL GAMES,,9,,
66916,F458 Italia Driving City,,King Small Ant,,463,,4
66917,Ball Bounce and Rotate - Red Bounce Ball Adventure,,kullstore games,,69,,2
66921,Rolly Vortex Ball,,SuPow Studio,,126,,2
66922,Kavi Escape Game 267,,Kavi Games,,,,
66923,Be the Manager 2018 - Football Strategy,,Mobisoca,,101,,1
66925,人工智能作曲：进化,,几何游戏XOY,,193,2,4
66927,中国象棋,6.9,Jinlan工作室,JinlanGame,5149,3,42
66928,数字魔方,,高粱游戏,,408,,1
66929,我就不信你能过,8.6,Zeros游戏工作室,,1084,4,15
66930,儿童学形状颜色,,陈远芳,,67,,1
66931,天天打西瓜,7.3,bobo,,3165,2,34
66932,地牢征服者,7.8,北京原色风火科技发展有限公司,,,5,20
66933,The Rail Runner,,Benfont Limited,,2,1,
66935,Toy Clash AR,,5minlab,,36,,
66936,Zen Glide,,8SEC,,1,,
66937,Funny Businessman Rescue Game Kavi - 268,,Kavi Games,,,,
66938,赤色战车,9.0,艺元游戏工作室,,824,8,32
66940,剑侠情缘2:剑歌行,7.4,腾讯,西山居游戏,,395,816
66941,MiniCab: Animal Express,,Adrian Zarzycki,,4,,
66942,Catboy City Run Super Maxks,,NZM Games,,26,,
66943,喵喵剧场,9.4,游戏团子（天津）网络科技有限公司,,586,1,8
66944,像素塔防之保卫立方体,,LeoSirius未来科技,Li XiaoYu,141,1,2
66946,Grandfather Rescue Game Best Escape Game 245,,Best Escape Game,,2,,
66947,Escape the shadow,,MiaXuan,Mia Xuan,51,,3
66948,Infinite Chinese,,Jernung,,63,,
66949,SIMULACRA,9.2,Kaigan Games O?,,1133,9,15
66950,龙之矛,9.2,Entermate,,17059,98,238
66951,Ragnarok～瓦尔哈拉传奇～,7.8,"SkylineMatrix,Inc.",,313,1,6
66952,魔法花园,8.0,娉娉科技,,1188,6,45
66953,王者之路,6.0,易当网络,,337,4,12
66954,血之荣耀,9.7,Beijing Zhangzhong MIG Information Technology Co. Ltd.,,823,1,24
66956,第九街区：僵尸狂潮,,CreationStudio,,24,,
66957,Rescue Snake Charmer,,EscapeGamesDaily,,7,,
66959,旋轉那部機器(掛機遊戲),,Airapport,,173,,2
66960,Strategilization V0: Expansion（Unreleased）,,Airapport,,10,,
66961,Emitter: launch the waves,,Airapport,,1,,
66962,Cloudy Shaman - quick reaction,,Airapport,,,,
66963,EATERS - multitasking,,Airapport,,1,,
66964,领主,5.0,深圳市探娱互动科学文化有限公司,上海新梓网络科技有限公司,24286,114,542
66965,"24 点之王,数学游戏,数学速算24",8.5,Simple Play,,4145,5,29
66966,任我为王,6.4,上海游民网络科技有限公司,,641,1,6
66967,太空暴动 - 冒险迷宫,7.3,Spooky Beard,,2288,1,16
66968,无声绘画,8.7,Cao Jinyong,,289,,7
66969,八胡子先生 - 魔性八分音符酱声控游戏,9.4,yang xiaobin,,3231,7,74
66970,跳一跳 - 声控游戏与手速游戏合集,,yang xiaobin,,481,,11
66971,吞天记,6.8,可能是直男工作室,,936,10,34
66972,南瓜先生的万圣节,,pure studio,,23,1,
66973,放了那只猪,,西瓜猪工作室,,,1,5
66974,泰坦之魂,9.7,DevolverDigital,,736,1,25
66975,刀剑 - 竞技场战斗,8.5,LaLapp,,21914,46,123
66976,像素贪吃,7.3,Big Blue Bubble,,998,1,10
66978,Fuze Simulator,9.0,CARBONE,,703,1,16
66979,VAMPIRE : Chained Monster,,Scary Dudes,,22,,
66980,トニーくんのやり投げ,,hasegawa takuji,,5,,
66981,Train Thomas Friends Racing,,games2018devl,,5,,
66983,PES CARD COLLECTIONTW,9.4,KONAMI,,785,5,7
66987,Water Slide Car Race and Stunts : Waterpark Race,,Fast Mobile Games,,87,,
66989,Unicorn Food - Rainbow Popcorn Party,,Kids Crazy Games Media,,8,,
66991,Sniper Versus Bank Robbers: City Heist Shooter,4.2,Modern Shooting Games,,1279,,14
66992,ReimuEscape! ～東方爆弾娘～,,Takayu,,30,,2
66993,Escape Game:Palace in England,,Garusoft Development Inc.,,19,,1
66994,リバーシ X - オセロ,,Popoko Studio,,6,,
66995,魔法公主的炫彩美妆,,Yunbu Game,,28,,
66998,Apple Shoot 3D Archery Shooting,,iGames Entertainment,,130,,3
66999,蜘蛛救援英雄 - 绳索摆动,,colabomsoft,,31,,
67000,続?性格診断2-話題のトリセツを作成する面白心理占いアプリ,,SUGAPPS,,15,,1
67001,Baby Raccoon Rescue,,EscapeGamesDaily,,8,,
67002,Top Model Dress Up - Fashion Salon,,Games For Girls,,26,,
67005,桥建模拟器 - 做桥梁施工！,3.1,3D Games Here,,5018,,26
67006,永恆仙域,,"Supersgame, Inc.",,64,,1
67007,解锁红木,6.8,Fun Free Fun,,2176,,11
67008,跑车模拟器 - 上瘾的警察追逐游戏,,Funny Play Games,,1121,,3
67012,末日三国志,6.6,游革,,1018,14,35
67017,贪婪的包租婆,,QIUJIANG ZHAO,,77,,4
67018,Master Bubble Pop,,Bubble Shooter Artworks,,14,,
67022,龙之觉醒--盗墓秘术决战鬼国龙城,,"Shenzhen Changyutianxia Technology Co.,Ltd.",,23,,
67024,PES CARD COLLECTIONUS,,"Konami Digital Entertainment Co., Ltd.",,19,,1
67025,SENSIL,8.1,Cocone Corporation,,2822,7,54
67027,妖怪正传,4.9,互爱互动（北京）科技有限公司,浣熊游戏,180853,1240,2553
67028,神龍武士,,Finger Motion Company Limited,,2,,1
67030,iPingpong 3D,,Octane Technologies,,1,,
67031,披萨猎人,,胖怪兽工作室,,138,1,5
67032,Kittens Game,,Dmitrii Popov,,11,,3
67033,NinjaKat Splat,,Alex Dillon,,,,
67035,我在三国做军师,,P4F GAMES,,,1,4
67037,士兵联盟,9.2,drunker工作室,,523,2,25
67038,狂飙逃亡,,萨姆高工作室,,,2,2
67039,魔霸对决,9.3,夜神游戏,上海小梦网络科技有限公司,5128,17,83
67040,线之禅,8.5,Leo De Sol Games,,10500,10,41
67041,圣斗士星矢-小宇宙幻想传,6.9,巨人网络,,4113,9,74
67042,灵域2,6.8,西山居世游,,3934,33,120
67043,诱惑：办公室恋人2,,ＯＫＫＯ,,898,1,2
67044,口袋传奇冒险,8.2,Spacetime Studios,,1525,1,11
67047,剑灵尘缘-巅峰四转，渡劫成仙,,Hui Tang,,20,,2
67048,DREAM!ing,9.5,"COLOPL, Inc.",,4687,15,65
67049,中二病的鬼畜世界,,IndieLeague,,84,,3
67050,宇宙战舰,6.0,鼎峰互娱,鼎峰互娱（北京）网络科技发展有限公司,335,2,14
67052,狂欢万圣节- 无尽酷跑嘉年华,,DroidBox Tech,,72,,
67053,只言片语,9.5,第二梦游戏工作室,,,91,1350
67054,战士遗迹：动作角色扮演游戏,,Tricagames,,203,4,4
67055,New Escape Games 186 - Mystery Of Egypt,,NSR Escape Games,,4,,
67056,王座：人类统治,5.8,Tapps Games,,1234,,19
67057,宠物战争,7.6,Uroll Tech,,147,3,12
67058,破晓奇兵,8.5,上海游窝信息科技有限公司,游窝游戏,,7,55
67059,绝望英雄:点击攻击,7.0,Upopa Games,,986,1,5
67060,布林机,9.9,苏州齐思妙想信息科技有限公司,Brainagi,,65,160
67062,富裕女孩购物日,,Beauty Inc,,35,,
67063,鹿 猎人 射击 游戏 2017年,,AppsZoo,,242,1,7
67064,Bathroom Cleaning Time,,winkypinky,,35,,
67065,好多三国,,广州天海网络科技有限公司,,22,,1
67066,回放：最后的机会,,Dreamkind Inc.,,18,,2
67067,Extreme Racing Adventure,,Minimo,,421,,
67068,Universal Paperclips Clicker Game,,Looky Games,,10,,2
67069,沉寂之时,,Alptaum Games,,9,,1
67070,大师球,,Niila,,67,,2
67071,卡通冲刺,,齐小游工作室,小小互动,68,,3
67072,平衡圈圈,,雷灵网络,,211,2,3
67074,Smashy City: Monster Battles,,Ace Viral,,126,,2
67075,花园花开,,Enjoy Your Games,,21,,
67077,迪士尼 TSUMTSUM LAND,9.8,"COLOPL, Inc.",,3014,3,48
67080,疯狂的汉堡食谱烹饪游戏：厨师故事,,Crazy Games Lab,,79,,
67081,Flip Car Challenge 2017,,Timuz games,,40,,
67082,最终 自行车 技巧 特技 3D,,The Knights Inc.,,643,,3
67083,Unicorn Food - Cake Bakery,,Kids Crazy Games Media,,42,,1
67084,脱出ゲーム　電車のある道,,YoGreenSoft,,11,,
67085,Army Gunship Helicopter Games Simulator Battle War,,Bajake Studios,,252,,3
67086,荒漠乐园 DESERTOPIA,8.7,遊戲熵工作室,,52859,185,306
67087,霸業縱橫-三國志大戰少年版,,ENJOY GAME INC,,52,,
67088,"《Cash, Inc.》金钱点击游戏&商业冒险",7.5,Lion Studios,,7883,,14
67089,发光block,,Magic Box Game,,53,,
67090,多级智能停车场疯狂：停车游戏,,White Sand - 3D Games Studio,,599,,1
67091,欢乐打地鼠,,YONG TEAM,,19,,2
67092,破坏砖块冒险,,mobirix,,2136,,6
67093,史努比找不同,,"SUNDAYTOZ, INC",,585,,2
67094,Do you even lift!?,,Hot Knife,,83,,1
67095,Brown Villa Escape,,EscapeGamesDaily,,2,,
67097,Co. Strike Team 2,7.2,Steve Ryu,,2264,5,23
67100,Super Bandicoot Crash Adventures 3,,woodfurniture lab,,7,,1
67101,猫岛日记,8.7,株式会社in Motion,,631,3,21
67102,模拟农场2018,8.8,Ovidiu Pop,,4054,5,15
67103,Escape Games - Japanese Temple,,Escape Game Studio,,8,,
67128,勇者别闹了,,Fangxiao Song,,17,,1
67129,Drop the Ball!,,Voodoo,,593,,2
67130,スタレボ,,Rejet,,27,,
67131,脱出ゲーム　電車のある道,,yo okada,,8,,
67132,最终幻想：时空水晶,,"SQUARE ENIX Co.,Ltd.",,114,,2
67133,史努比找不同,,"SUNDAYTOZ, INC",,585,,2
67134,?????? Mobile,,"ENP Games co., LTD",,18,,
67135,?? : ??? ??,,Entermate,,22,,1
67136,把PoBo給它,,Thomas Zinnbauer,,,,
67138,认字识词,,Eternal Technology Consulting Limited,,2,,
67139,鲨鱼攻击进化3D Pro,,Muhammad Qasim,,44,,1
67140,星座革命：88星座的偶像革命,9.0,Rejet,,2304,18,34
67142,飞机 飞行： 市 飞行 模拟器,3.9,Imperial Arts Pty Ltd,,1827,2,8
67143,方块消消乐2017,,苏州美生元信息科技有限公司,,14,,6
67144,夏日俄罗斯,,LeoSirius未来科技,Li XiaoYu,217,,3
67145,背靠背-Back to Back,8.9,狐之空游戏工作室,,6467,3,126
67146,恶魔学院（测试服）,7.5,RC studio,,19183,209,559
67147,儿童连连乐HD,,陈远芳,,23,,
67149,剑侠情缘2:剑歌行,7.4,腾讯,西山居游戏,,395,816
67151,幻想年代纪,,KEMCO,,13,,
67152,好想再听一次当时的话,8.3,SEEC inc.,,498,,6
67153,六角拼拼,6.7,互爱互动（北京）科技有限公司,苏州番茄互娱信息科技有限公司,828,2,20
67154,纯白魔女JP,9.7,"SQUARE ENIX Co.,Ltd.",,,139,555
67155,迷你英雄：超越无限,9.4,心动网络,上海盛维网络科技有限公司,,111,694
67156,富甲封神传,7.8,泉州竹风软件有限公司,,14111,141,259
67157,纸箱英雄,,FullSwing Games,,32,,1
67158,世界之树-RPG经典回合制游戏,,Hongliang Yang,,138,2,5
67161,重返光明,,Firelight Games,,12,,1
67162,热带老板猫,,yoshiaki kusaka,,18,,
67164,战斗舰队欧米茄,9.4,6waves,,404,,7
67165,找茬大作战,,陈宇工作室,,23,,
67166,精武堂,8.9,娉娉科技,,7567,33,190
67168,将军留步,3.3,触动互娱,北京触动互娱网络科技有限公司,153,7,13
67169,跳跃三国,,齿轮魔方,,155,,2
67170,牌师,8.0,极光计划,起源工作室,208242,680,1345
67171,OverHitKR,8.7,NEXON Company,,37479,509,361
67173,Bubble shooter - Christmas Puzzle with Santa Claus,,HyperSpell Inc,,1,,
67174,洗车 - 怪物卡车,,Games from yovogames for your family!,,30,,
67189,暗影部落-创新策略塔防游戏,,"Shanghai qianyou computer technology Co., Ltd.",,8,,1
67192,言いまちがいクイズ,,KYOUKO HAMADA,,7,,
67193,もふもふ！お弁当パズル,9.6,Cybergate Technology Limited,,392,1,32
67194,猫岛日记,8.7,株式会社in Motion,,631,3,21
67195,脱出ゲーム 名探偵ひよこ３ - 自宅編,,Tatsuhiro Yamashita,,2,,
67196,??? ????,,Sang Ki Kwon,,,,
67197,史上最1024的RPG游戏:古堡迷踪,,Wu HE,,10,,
67199,遮天-经典小说改编,,Ling Jian,,10,,
67200,FINAL FANTASY DIMENSIONS II,,"SQUARE ENIX Co., Ltd.",,11,,
67202,Puzzle Game Classic,,Legend Subway Inc,,42,,
67203,Z-Run: Zombie Endless Runner,,Dreamscape 168,,7,,
67204,RPG 幻想クロニクル,,KEMCO,,57,,3
67205,Find the My Smartphone,,EscapeGamesDaily,,7,,
67206,骗子游戏（脱出游戏）JP,9.5,STUDIO WASABI,,1845,2,25
67207,goosebumps!,9.2,Zzoo,,9439,11,146
67208,DreamWorld 3D,,GAMOTA INC,,17,,1
67209,所罗门的墓地,9.7,Raptisoft,,4004,17,51
67212,解谜:密室,,Arleen Johnson,,121,,1
67218,Land Snake.io,,hotgames,,161,,1
67220,Halloween Sniper : Scary Zombies,,Awesome Action Games,,19,,
67221,Legend of Brave,,yoyo Studio,,214,,
67222,Sengoku Shogi,,Cross Field Inc.,,42,,4
67223,"K's Villa Room Escape",,MILD ESCAPE,,10,,
67227,楚喬奇缘,,SpringGame,,26,,1
67228,云中诀,5.9,EYOUGAME(KTW),,100,,8
67229,powerline.io,,Profusion Studios,,55,,1
67231,海盗纷争：宝藏冲突,,Enjoy Your Games,,9,,
67232,多情骑士,,Sticky Studios,,40,,1
67233,钩子星球,8.7,广州缤柠乐网络科技有限公司,,,8,18
67234,代号：幻想X,6.7,上海大承网络技术有限公司,,5797,42,119
67235,逃生机器人,8.7,Appsolute Games,,3487,2,20
67236,乙女勇者,9.6,LEVEL 5,,7858,71,131
67237,Elvenar,,InnoGames GmbH,,294,1,2
67238,暴漫愛情故事,,Italy Games,,570,1,2
67239,贫瘠实验室,,Rendered Ideas,,847,1,4
67242,Far Tin Bandits,,2CHERRIES LTD,,1,,
67243,王者之城,,Usfun Games,,64,,3
67244,Tram Driver Simulator 2018,,MobGames3D,,195,1,2
67245,邂逅在迷宫,3.9,GameMoon,,28108,88,424
67246,合并僵尸 - 长大僵尸,7.8,PixelStar Games,,570,2,5
67247,Floyd’s: Space-Shooter Squadron ??,,LemonChili Games,,134,,2
67248,Legends of Magic Mobile,,Amarul Natenan,,11,,
67249,Frenzy Zombie,,Game Battleground,,85,,1
67250,The Fate of Kings,,indifunLab,,35,,2
67251,古战三国,9.6,古战工作室,,,62,232
67252,Can you escape Villa Beverly,,Masahiro Suzuki,,4,,
67256,银河纪元前传,8.7,aall.space,,32917,382,852
67257,九阴手游（先行服）,5.9,蜗牛游戏,,3208,8,58
67258,进击的贪吃蛇,9.1,MG-Game,纯真Boy,113,,9
67261,烹饪小镇: 模拟我的梦想餐厅和农场物语,,FLOWMOTION ENTERTAINMENT: TOP FREE FUN ADDICTIVE COOL GAMES INC.,,624,,4
67262,逻辑数独,8.6,Mudotek Games,Shenzhen Mudotek Technology Company Limited,1135,1,17
67263,天使荣耀,7.6,海南尤达科技有限公司,,298,1,26
67264,宝宝学形状颜色HD,,陈远芳,,21,,
67265,仙履情缘,6.1,米壳游戏,,245,,14
67266,Go!Explore,6.7,kawaired,,5940,21,133
67267,逃离公司CN,8.8,番茄酱工作室,,44285,41,306
67268,Monster Ninja: Christmas Edition,,Adam J?va,,9,,
67269,Nory`s Escape,,Christoph Schnackenberg,,1,,
67270,游隼,9.0,Domino Digital Limited,,2272,1,14
67271,爆射Ballz - Ping Ping!,8.7,SUPERBOX.INC,,3102,4,22
67272,Roly Poly Monsters,8.0,FDG Entertainment GmbH & Co.KG,,1006,,12
67273,STRAIN TACTICS,9.7,TOUCH DIMENSIONS INTERACTIVE PTE. LTD.,,146,4,6
67274,Death Road to Canada,9.3,Noodlecake Studios Inc,,119,,6
67275,魔法闪耀～magical star twinkling～,,,,,3,4
67277,恐龙冒险穿越侏罗纪野外生存,,Lina Chen,,124,,5
67278,幻舞利刃,6.9,广州酬勤信息科技有限公司,,753,9,33
67279,BALDR ACE,9.6,"Edia Co.,Ltd.",,,2,38
67280,暗地求生,9.8,Mitch Perry,,723,2,47
67284,THE WAR：红色崛起（测试服）,7.7,北京三亿熊科技有限公司,,9495,325,313
67285,雲中訣,,Wong Chin Soon,,20,,1
67286,Pretty Boy River Escape,,EscapeGamesDaily,,11,,
67287,魔法连萌,8.4,尚游游戏,,9808,56,292
67288,我的恐龙CN,4.2,蜗牛游戏,,47271,190,933
67289,Ahead!,,Lorenzo Ciabotti,,17,,
67290,女神舰队,1.6,上海锦游,,650,11,276
67291,七骑士2,9.6,Netmarble Games,,,19,294
67292,疯狂填色绘本HD,,陈远芳,,406,,4
67293,jodeo,9.9,GAMEBRAIN YAZILIM TEKNOLOJILERI LIMITED SIRKETI,,208,,16
67295,???? ???,,Korea NicePlay,,4,,1
67296,Cargo Bridge Moon,,Software Planet Group Ltd.,,1,,
67297,Pocket Build,8.8,MoonBear LTD,,853,1,12
67298,KISS Rock City - Be A Rockstar,,Sproing Publishing GmbH,,5,,
67299,新YAHTZEE? With Buddies,,Scopely - Top Free Apps and Games LLC,,11,,
67300,Dreamstep,,POOM GAMES,,31,,1
67301,合并农场！,7.6,Gram Games Limited,,1078,3,18
67303,暗黑裂缝-次世代3D魔幻手游,,lina wang,,11,,
67304,Angry Balls,,IN Studio2017,,49,,
67305,Halloween Spooky Jumpy Monsters,,HyperSpell Inc,,4,,
67307,枪支俱乐部之现代战争枪支,8.8,XIA ZHANG,,399,,14
67308,新YAHTZEE? With Buddies,,Scopely,,323,,1
67309,剑客风云-热门动作修真手游,,"Guangzhou Fan Dian Information Technology Co., Ltd.",,20,,1
67310,莽荒纪3D,7.4,深圳优依购互娱科技有限公司,,768,1,13
67311,星星消消乐 - 开心爱消除单机小游戏,,xiaoheng fan,,14,,
67313,乱逗西游-经典爆笑卡牌手游,,minhun hu,,22,,
67314,人工知能 AI Hockey -君の反射神経Lvはいくつ？-,,renji nikaidou,,1,,
67315,おいザコ！まさか今の本気じゃないよな？,,yukari kawabe,,,,
67316,好恶心！史上最臭的脚——  老爸的臭毛病,,TabTale,,210,,4
67317,Bugs Riot - Gardeners Conquest,,HyperSpell Inc,,2,,
67318,地狱之牢,9.7,GoldenGod Games,,447,,6
67319,奇迹之翼,4.8,上海心迹网络科技有限公司,,924,2,16
67321,Sea Of Giants: Monument Island,,ZOOLAX Inc.,,3,,
67323,AR Togater,,FEVOLUTION INNOVATION INC.,,9,,
67324,御剑奇缘-自由交易爽爆PK仙侠大作,,jieli gan,,3,,
67325,Cheats with Words - for Words with Friends,,Michael Kassoff,,1,,
67327,桃源乡,8.6,哔哩哔哩游戏,Rejet,,80,395
67328,Invader From Space,,Rob Wilmot,,,,
67329,METRIZ 2 - Math & Logic Swap Puzzle! Card Artist Games,,HUZEN Limited,,,,
67330,神奇惊喜蛋 ?,,Enjoy Your Games,,5,,
67331,Escape Games Day-765,,Mirchi Escape Games,,2,,
67332,Skyscraper: Room Escape,,Escape Factory,,30,,1
67333,小狗巡逻游戏：建筑机器,,Paw studio,,22,,
67334,找茬游戏 房间游戏 – 找不同遊戲 益智游戏,6.9,Midva.Games,,434,1,6
67335,CatDays Cute Kitty Care Games,,Cross Field Inc.,,89,,6
67337,Zombie Labs: Idle Tycoon,,Fumb Games,,99,,
67339,教练 总线 模拟器 停車處： 加油站,,ALPHA Games Studio,,371,1,4
67340,Play London with Mr Bean,,Pointvoucher Ltd,,19,,1
67341,My Pretend World Travel - Kids Around the World,,Beansprites LLC,,199,,5
67342,羽毛球高高手HK,9.0,RedFish Game Studio,,248142,286,2360
67344,Juegos de Arcade Games,,Mini Free Games,,2,,
67345,Turn Right,8.6,AVIX,,1617,,8
67348,征戰四方-傾城之戰,,霸氣工作室,,5,,
67349,不可思议之梦蝶,9.7,队友游戏,,,38,344
67350,搏击长空：无限战机,9.4,Atypical Games,,17466,26,195
67355,通天塔: 刺客信条,9.4,Ketchapp,,47281,45,325
67357,死灵法师2：像素地窖,,Minijuegos.com,,250,,2
67359,Piano Tiles 2018,,UNI Studio,,252,1,5
67361,我的塔防,8.3,深圳市探娱互动科学文化有限公司,Da-Tiger Game,107848,174,821
67362,疑似侦探的人在破案,9.4,扑家工作室,nitopu,33492,57,508
67364,别进错厕所!搞笑高清免费中文版,10,huang ting,,536,,22
67367,烹饪小镇: 设计你的梦想餐厅农场物语,6.7,Flowmotion Entertainment,,1375,,10
67369,Holiday Escape Quest ???,,Coconut Applications,,7,,1
67371,像素风暴,6.9,Atmosight,,2745,4,27
67373,谁是国王?（Unreleased）,7.7,xier,,5976,4,33
67375,东方可儿摩登学园,3.3,深圳前海网新科技有限公司,,173,1,7
67378,主播帝国,,Futureplay,,1272,2,3
67380,Blake : Cartel 2.0,,IRACM,,27,,5
67381,Platform Box,,in core games,,2,,
67382,Idle Kingdom Clicker,,Phantorama Games,,360,,4
67383,Lapse: 遗落的未来,9.3,Cornago Stefano,,26481,19,348
67384,Game of Warriors（Unreleased）,8.7,Play365,,4038,5,41
67386,火柴人大作戰 - Stickman Fight,,Candy Mobile,,296,,3
67387,Word Cross,,Casual Game Collection,,833,,4
67388,汉娜的时装城- 高中恋爱故事,,TutoTOONS,,115,,
67389,"Chimeras: Cursed and Forgotten Collector's Edition",,Big Fish Games,,7,,
67391,星梦想48,6.1,上海点点乐信息科技有限公司,凯零网络科技（上海）有限公司,4278,15,148
67392,Temple Mickey Jungle Games,,suport blaze games,,7,,
67393,Super Animal Squad,,BadGorilla,,95,,3
67394,骰子魔法师2,8.6,"Tapinator, Inc. (Ticker: TAPM)",,1542,1,33
67395,山海之痕,6.8,北京超火影游科技有限公司,,19223,27,123
67396,Lost Castle 失落城堡,9.9,Hunter Studio,,,147,1724
67397,封神奇谭,6.5,HODOGAME,,26868,128,427
67398,奇迹方块,,发条橙,,,1,5
67399,纸片狗,9.7,闪电鱼,,,3,14
67400,Shopkins Game :  Runner,,HelloMyKids,,1,,
67403,ウワキミッケ～そのウソ斬らせてもらうわよ～,,マリネアップス,,19,1,1
67404,幻境誅仙,,"RAYI INTERNATIONAL CO., LTD.",,9,,
67405,Super Car Turning Mecard Racing,,Arsenio Studio Apps,,9,,
67406,人鱼公主恋爱日记装扮与沙龙游戏,,Bear Hug Media Inc,,95,,
67408,勇士旅館,5.1,"NOKNOK CO., LTD.",,128,,5
67409,The Muscle Hustle: Slingshot Wrestling,,Foxglove Studios AB,,136,1,1
67410,桥 构造函数： 建设者 游戏,,Coding Squares,,557,,1
67411,Word Connect - Word Cookies : Wordscapes,,HongPhucGra,,4,,
67412,喪屍危機,5.8,Allen ye,,383,,11
67414,Sonic Runn,,digigames,,7,,
67415,Sumo Stars Wrestling 2018: World Sumotori Fighting,8.5,Bulky Sports,,1096,1,13
67419,Tactical Monsters Rumble ArenaUS,9.2,Camex Games,,1611,8,30
67420,三国杀TW,5.7,杭州游卡网络技术有限公司,,3625,1,28
67423,Slash Brave,,tatsunori kanada,,30,,2
67424,アドベンチャータイム　回る！ジェイクのゆりかご,,Hautecouture Inc.,,5,,
67425,紙漿飼養員,3.8,World of games Llc.,,94,,8
67426,古龍群俠傳2,6.0,SunRising,,169,,5
67427,Driving Quest!,,Play With Games,,186,1,
67428,Jungle Match,,Fun Match 3 Games,,6,,
67429,"国王的珠宝(King's Jewelry)",,88Games Corporation,,7,,
67430,Puzzle Bump,,Zzoo,,39,,
67433,Assembly Line,9.1,Olympus,,736,8,6
67439,Piggy Rescue,,EscapeGamesDaily,,4,,
67440,恐惧传说,9.7,Pocket Trap,,846,2,7
67444,Bubble Goggle,,Match 3 Bubble Games,,2,,
67445,GT-R R35 Drift Simulator,,Process Games,,166,,
67446,萌将风云,5.7,上海千幻信息技术有限公司,,5554,55,137
67447,Yokai Catch : Legends,,Vintage soft,,1,,
67448,玩具粉碎消消乐,,Enjoy Your Games,,7,,
67449,ふつうのエアホッケー 無料のホッケーゲーム,,"BAIBAI, Inc.",,3,,
67450,3Circles AR,,3Circles,,3,1,1
67451,Paradise Bubble,,Free Bubble Shooter Games,,7,,
67452,Police Chase - The Cop Car Driver,,Game Pickle,,94,,1
67453,Balls?Mania - Ball Games,,"Tiny Piece Co., Ltd",,2,,
67454,Baby Girl Braided Hairstyles,,bmapps,,74,,
67456,Boo! 万圣节南瓜工厂,8.9,Bart Bonte,,458,,19
67457,もふもふ！お弁当パズル,9.6,Cybergate Technology Limited,,392,1,32
67459,僵尸城堡防御 - 僵尸战斗模拟器,,Brilliant Gamez,,463,,2
67460,蛋糕在脸上抗力,,"Appreal: whipped cream, lava floor and vampires",,20,,
67461,Temple Crash Jungle Run,,De-craft Mobi,,7,,1
67463,Bike Race: Speed Racer Of Night City,,Tiny Lab Productions,,20,,
67469,神武3CN,7.4,广州多益网络股份有限公司,,45812,211,542
67470,Stickman Lightsaber Warriors,,Bloody Stickman Studios,,91,2,2
67471,Kavi Escape Game 269,,Kavi Games,,,,
67472,脱出ゲーム ハロウィンパーティーからの脱出,,Atami-lab,,7,,
67473,脱出ゲーム ある音楽家の屋敷,,あそびごころ。,,33,,2
67474,钢琴瓷砖 - KPOP 防弹少年团,6.1,TheFunAppSg,,997,1,11
67475,Zombie Frontline :Magic Spinner,,Running&Surfing games inc,,3,,
67476,Jump Into Volcano,,Integer Games,,18,,
67477,Sweet Switch Match 3,,Cookie Crush Games,,3,,
67478,星光大爆,,Lankester Games,,2,,
67479,"Zoey's Party Salon - Nails, Makeup, Spa & Dress Up",,TutoTOONS,,8,,
67480,Surprise Eggs Dolls,,Ururur,,1,,
